date,site,pxct,pxin,pxna,toha,inha,drha,naha
1988-12-15,Peripheral 2,428,0,0,38.52,0,38.52,0
1989-02-01,Peripheral 2,428,0,0,38.52,0,38.52,0
1989-02-17,Peripheral 2,428,0,0,38.52,0,38.52,0
1989-03-21,Peripheral 2,428,0,0,38.52,0,38.52,0
1989-04-06,Peripheral 2,428,0,0,38.52,0,38.52,0
1989-05-08,Peripheral 2,428,298,0,38.52,26.82,11.7,0
1989-06-09,Peripheral 2,428,0,0,38.52,0,38.52,0
1989-06-25,Peripheral 2,428,359,1,38.52,32.31,6.12,0.09
1989-07-11,Peripheral 2,428,340,0,38.52,30.6,7.92,0
1989-07-27,Peripheral 2,428,330,0,38.52,29.7,8.82,0
1989-08-12,Peripheral 2,428,232,0,38.52,20.88,17.64,0
1989-08-28,Peripheral 2,428,0,0,38.52,0,38.52,0
1989-09-13,Peripheral 2,428,0,0,38.52,0,38.52,0
1989-10-15,Peripheral 2,428,0,0,38.52,0,38.52,0
1989-12-02,Peripheral 2,428,0,0,38.52,0,38.52,0
1990-02-20,Peripheral 2,428,0,0,38.52,0,38.52,0
1990-03-08,Peripheral 2,428,0,0,38.52,0,38.52,0
1990-03-24,Peripheral 2,428,0,0,38.52,0,38.52,0
1990-04-25,Peripheral 2,428,0,0,38.52,0,38.52,0
1990-06-12,Peripheral 2,428,0,0,38.52,0,38.52,0
1990-07-30,Peripheral 2,428,0,0,38.52,0,38.52,0
1990-08-15,Peripheral 2,428,0,0,38.52,0,38.52,0
1990-08-31,Peripheral 2,428,0,0,38.52,0,38.52,0
1990-09-16,Peripheral 2,428,0,0,38.52,0,38.52,0
1990-11-03,Peripheral 2,428,0,0,38.52,0,38.52,0
1990-12-21,Peripheral 2,428,0,0,38.52,0,38.52,0
1991-01-06,Peripheral 2,428,0,0,38.52,0,38.52,0
1991-01-22,Peripheral 2,428,0,0,38.52,0,38.52,0
1991-02-23,Peripheral 2,428,0,0,38.52,0,38.52,0
1991-03-11,Peripheral 2,428,0,0,38.52,0,38.52,0
1991-04-12,Peripheral 2,428,0,0,38.52,0,38.52,0
1991-05-14,Peripheral 2,428,0,0,38.52,0,38.52,0
1991-06-15,Peripheral 2,428,329,0,38.52,29.61,8.91,0
1991-07-01,Peripheral 2,428,248,0,38.52,22.32,16.2,0
1991-07-17,Peripheral 2,428,0,0,38.52,0,38.52,0
1991-08-18,Peripheral 2,428,0,0,38.52,0,38.52,0
1991-09-03,Peripheral 2,428,0,0,38.52,0,38.52,0
1991-09-19,Peripheral 2,428,0,0,38.52,0,38.52,0
1991-10-05,Peripheral 2,428,0,0,38.52,0,38.52,0
1991-10-21,Peripheral 2,428,0,0,38.52,0,38.52,0
1991-11-06,Peripheral 2,428,0,0,38.52,0,38.52,0
1991-11-22,Peripheral 2,428,0,0,38.52,0,38.52,0
1991-12-08,Peripheral 2,428,0,0,38.52,0,38.52,0
1992-02-10,Peripheral 2,428,0,0,38.52,0,38.52,0
1992-02-26,Peripheral 2,428,0,0,38.52,0,38.52,0
1992-04-14,Peripheral 2,428,415,0,38.52,37.35,1.17,0
1992-05-16,Peripheral 2,428,426,0,38.52,38.34,0.18,0
1992-07-19,Peripheral 2,428,427,0,38.52,38.43,0.09,0
1992-08-04,Peripheral 2,428,428,0,38.52,38.52,0,0
1992-08-20,Peripheral 2,428,426,0,38.52,38.34,0.18,0
1992-10-23,Peripheral 2,428,426,0,38.52,38.34,0.18,0
1992-11-08,Peripheral 2,428,422,0,38.52,37.98,0.54,0
1992-11-24,Peripheral 2,428,420,0,38.52,37.8,0.72,0
1993-01-11,Peripheral 2,428,224,0,38.52,20.16,18.36,0
1993-01-27,Peripheral 2,428,0,0,38.52,0,38.52,0
1993-02-12,Peripheral 2,428,0,0,38.52,0,38.52,0
1993-02-28,Peripheral 2,428,0,0,38.52,0,38.52,0
1993-03-16,Peripheral 2,428,0,0,38.52,0,38.52,0
1993-04-01,Peripheral 2,428,0,0,38.52,0,38.52,0
1993-04-17,Peripheral 2,428,0,0,38.52,0,38.52,0
1993-05-03,Peripheral 2,428,0,0,38.52,0,38.52,0
1993-06-04,Peripheral 2,428,0,0,38.52,0,38.52,0
1993-08-23,Peripheral 2,428,0,0,38.52,0,38.52,0
1993-09-08,Peripheral 2,428,0,0,38.52,0,38.52,0
1993-10-26,Peripheral 2,428,0,0,38.52,0,38.52,0
1993-11-11,Peripheral 2,428,0,0,38.52,0,38.52,0
1993-11-27,Peripheral 2,428,0,0,38.52,0,38.52,0
1994-01-30,Peripheral 2,428,0,0,38.52,0,38.52,0
1994-03-03,Peripheral 2,428,60,0,38.52,5.4,33.12,0
1994-04-20,Peripheral 2,428,0,0,38.52,0,38.52,0
1994-05-06,Peripheral 2,428,0,0,38.52,0,38.52,0
1994-05-22,Peripheral 2,428,0,0,38.52,0,38.52,0
1994-06-07,Peripheral 2,428,0,0,38.52,0,38.52,0
1994-06-23,Peripheral 2,428,0,0,38.52,0,38.52,0
1994-07-25,Peripheral 2,428,0,0,38.52,0,38.52,0
1994-08-26,Peripheral 2,428,0,0,38.52,0,38.52,0
1994-09-11,Peripheral 2,428,0,0,38.52,0,38.52,0
1994-10-13,Peripheral 2,428,0,0,38.52,0,38.52,0
1994-11-14,Peripheral 2,428,0,0,38.52,0,38.52,0
1994-11-30,Peripheral 2,428,0,0,38.52,0,38.52,0
1995-01-17,Peripheral 2,428,350,0,38.52,31.5,7.02,0
1995-02-02,Peripheral 2,428,422,0,38.52,37.98,0.54,0
1995-03-06,Peripheral 2,428,427,0,38.52,38.43,0.09,0
1995-05-09,Peripheral 2,428,427,0,38.52,38.43,0.09,0
1995-06-26,Peripheral 2,428,426,1,38.52,38.34,0.09,0.09
1995-07-28,Peripheral 2,428,426,0,38.52,38.34,0.18,0
1995-09-30,Peripheral 2,428,419,0,38.52,37.71,0.81,0
1995-10-16,Peripheral 2,428,408,0,38.52,36.72,1.8,0
1996-02-21,Peripheral 2,428,0,0,38.52,0,38.52,0
1996-04-09,Peripheral 2,428,0,0,38.52,0,38.52,0
1996-04-25,Peripheral 2,428,320,0,38.52,28.8,9.72,0
1996-06-28,Peripheral 2,428,0,0,38.52,0,38.52,0
1996-08-15,Peripheral 2,428,0,0,38.52,0,38.52,0
1996-08-31,Peripheral 2,428,0,0,38.52,0,38.52,0
1996-09-16,Peripheral 2,428,0,0,38.52,0,38.52,0
1996-10-18,Peripheral 2,428,0,0,38.52,0,38.52,0
1996-11-03,Peripheral 2,428,0,0,38.52,0,38.52,0
1996-11-19,Peripheral 2,428,0,0,38.52,0,38.52,0
1996-12-05,Peripheral 2,428,0,0,38.52,0,38.52,0
1997-01-06,Peripheral 2,428,217,0,38.52,19.53,18.99,0
1997-01-22,Peripheral 2,428,283,0,38.52,25.47,13.05,0
1997-02-23,Peripheral 2,428,404,0,38.52,36.36,2.16,0
1997-03-11,Peripheral 2,428,377,0,38.52,33.93,4.59,0
1997-03-27,Peripheral 2,428,339,0,38.52,30.51,8.01,0
1997-05-30,Peripheral 2,428,142,0,38.52,12.78,25.74,0
1997-07-01,Peripheral 2,428,0,0,38.52,0,38.52,0
1997-07-17,Peripheral 2,428,0,0,38.52,0,38.52,0
1997-09-03,Peripheral 2,428,0,0,38.52,0,38.52,0
1997-09-19,Peripheral 2,428,0,0,38.52,0,38.52,0
1997-10-05,Peripheral 2,428,0,0,38.52,0,38.52,0
1997-11-22,Peripheral 2,428,0,0,38.52,0,38.52,0
1997-12-08,Peripheral 2,428,0,0,38.52,0,38.52,0
1997-12-24,Peripheral 2,428,0,0,38.52,0,38.52,0
1998-01-09,Peripheral 2,428,0,0,38.52,0,38.52,0
1998-01-25,Peripheral 2,428,0,0,38.52,0,38.52,0
1998-02-10,Peripheral 2,428,0,0,38.52,0,38.52,0
1998-03-30,Peripheral 2,428,0,0,38.52,0,38.52,0
1998-05-17,Peripheral 2,428,0,0,38.52,0,38.52,0
1998-07-20,Peripheral 2,428,0,0,38.52,0,38.52,0
1998-08-05,Peripheral 2,428,0,0,38.52,0,38.52,0
1998-08-21,Peripheral 2,428,0,0,38.52,0,38.52,0
1998-09-06,Peripheral 2,428,0,0,38.52,0,38.52,0
1998-09-22,Peripheral 2,428,0,0,38.52,0,38.52,0
1998-10-08,Peripheral 2,428,0,0,38.52,0,38.52,0
1998-10-24,Peripheral 2,428,0,0,38.52,0,38.52,0
1998-11-09,Peripheral 2,428,0,0,38.52,0,38.52,0
1998-11-25,Peripheral 2,428,0,0,38.52,0,38.52,0
1998-12-27,Peripheral 2,428,354,0,38.52,31.86,6.66,0
1999-01-12,Peripheral 2,428,163,0,38.52,14.67,23.85,0
1999-01-28,Peripheral 2,428,0,0,38.52,0,38.52,0
1999-03-01,Peripheral 2,428,412,0,38.52,37.08,1.44,0
1999-04-18,Peripheral 2,428,421,0,38.52,37.89,0.63,0
1999-06-05,Peripheral 2,428,404,0,38.52,36.36,2.16,0
1999-06-21,Peripheral 2,428,402,0,38.52,36.18,2.34,0
1999-07-07,Peripheral 2,428,399,0,38.52,35.91,2.61,0
1999-07-15,Peripheral 2,428,383,0,38.52,34.47,4.05,0
1999-07-23,Peripheral 2,428,375,0,38.52,33.75,4.77,0
1999-08-08,Peripheral 2,428,360,0,38.52,32.4,6.12,0
1999-08-16,Peripheral 2,428,349,0,38.52,31.41,7.11,0
1999-08-24,Peripheral 2,428,333,0,38.52,29.97,8.55,0
1999-09-17,Peripheral 2,428,7,0,38.52,0.63,37.89,0
1999-10-03,Peripheral 2,428,0,0,38.52,0,38.52,0
1999-10-19,Peripheral 2,428,0,0,38.52,0,38.52,0
1999-11-20,Peripheral 2,428,0,0,38.52,0,38.52,0
1999-12-22,Peripheral 2,428,0,0,38.52,0,38.52,0
2000-04-12,Peripheral 2,428,428,0,38.52,38.52,0,0
2000-05-14,Peripheral 2,428,427,0,38.52,38.43,0.09,0
2000-05-30,Peripheral 2,428,427,0,38.52,38.43,0.09,0
2000-06-15,Peripheral 2,428,427,0,38.52,38.43,0.09,0
2000-07-01,Peripheral 2,428,427,0,38.52,38.43,0.09,0
2000-08-02,Peripheral 2,428,425,1,38.52,38.25,0.18,0.09
2000-08-18,Peripheral 2,428,426,0,38.52,38.34,0.18,0
2000-10-21,Peripheral 2,428,409,0,38.52,36.81,1.71,0
2000-11-06,Peripheral 2,428,393,0,38.52,35.37,3.15,0
2000-12-24,Peripheral 2,428,0,0,38.52,0,38.52,0
2001-02-10,Peripheral 2,428,318,0,38.52,28.62,9.9,0
2001-02-26,Peripheral 2,428,421,0,38.52,37.89,0.63,0
2001-03-14,Peripheral 2,428,417,0,38.52,37.53,0.99,0
2001-04-15,Peripheral 2,428,380,0,38.52,34.2,4.32,0
2001-05-17,Peripheral 2,428,427,0,38.52,38.43,0.09,0
2001-07-04,Peripheral 2,428,415,0,38.52,37.35,1.17,0
2001-08-05,Peripheral 2,428,409,0,38.52,36.81,1.71,0
2001-08-21,Peripheral 2,428,404,0,38.52,36.36,2.16,0
2001-09-06,Peripheral 2,428,399,0,38.52,35.91,2.61,0
2001-10-24,Peripheral 2,428,332,0,38.52,29.88,8.64,0
2001-11-09,Peripheral 2,428,148,0,38.52,13.32,25.2,0
2001-11-25,Peripheral 2,428,0,0,38.52,0,38.52,0
2001-12-27,Peripheral 2,428,0,0,38.52,0,38.52,0
2002-01-12,Peripheral 2,428,0,0,38.52,0,38.52,0
2002-05-04,Peripheral 2,428,0,0,38.52,0,38.52,0
2002-06-21,Peripheral 2,428,0,0,38.52,0,38.52,0
2002-07-07,Peripheral 2,428,0,0,38.52,0,38.52,0
2002-07-23,Peripheral 2,428,0,0,38.52,0,38.52,0
2002-08-08,Peripheral 2,428,0,0,38.52,0,38.52,0
2002-08-24,Peripheral 2,428,0,0,38.52,0,38.52,0
2002-09-25,Peripheral 2,428,0,0,38.52,0,38.52,0
2002-10-11,Peripheral 2,428,0,0,38.52,0,38.52,0
2002-11-12,Peripheral 2,428,0,0,38.52,0,38.52,0
2002-11-28,Peripheral 2,428,0,0,38.52,0,38.52,0
2002-12-14,Peripheral 2,428,0,0,38.52,0,38.52,0
2002-12-30,Peripheral 2,428,198,0,38.52,17.82,20.7,0
2003-01-31,Peripheral 2,428,0,0,38.52,0,38.52,0
2003-04-21,Peripheral 2,428,409,0,38.52,36.81,1.71,0
2003-05-07,Peripheral 2,428,400,0,38.52,36,2.52,0
2003-05-23,Peripheral 2,428,379,0,38.52,34.11,4.41,0
2003-07-02,Peripheral 2,428,334,0,38.52,30.06,8.46,0
2003-07-18,Peripheral 2,428,296,0,38.52,26.64,11.88,0
2003-07-26,Peripheral 2,428,243,46,38.52,21.87,12.51,4.14
2003-08-03,Peripheral 2,428,212,0,38.52,19.08,19.44,0
2003-08-19,Peripheral 2,428,0,0,38.52,0,38.52,0
2003-08-27,Peripheral 2,428,0,129,38.52,0,26.91,11.61
2003-09-04,Peripheral 2,428,0,0,38.52,0,38.52,0
2003-09-20,Peripheral 2,428,0,0,38.52,0,38.52,0
2003-10-06,Peripheral 2,428,0,0,38.52,0,38.52,0
2003-10-14,Peripheral 2,428,0,33,38.52,0,35.55,2.97
2003-12-01,Peripheral 2,428,0,109,38.52,0,28.71,9.81
2003-12-09,Peripheral 2,428,0,0,38.52,0,38.52,0
2003-12-17,Peripheral 2,428,0,145,38.52,0,25.47,13.05
2003-12-25,Peripheral 2,428,0,0,38.52,0,38.52,0
2004-01-10,Peripheral 2,428,0,0,38.52,0,38.52,0
2004-01-26,Peripheral 2,428,0,0,38.52,0,38.52,0
2004-02-03,Peripheral 2,428,0,127,38.52,0,27.09,11.43
2004-02-11,Peripheral 2,428,0,0,38.52,0,38.52,0
2004-03-14,Peripheral 2,428,0,0,38.52,0,38.52,0
2004-03-22,Peripheral 2,428,0,142,38.52,0,25.74,12.78
2004-04-15,Peripheral 2,428,0,0,38.52,0,38.52,0
2004-05-01,Peripheral 2,428,0,0,38.52,0,38.52,0
2004-05-09,Peripheral 2,428,0,43,38.52,0,34.65,3.87
2004-06-18,Peripheral 2,428,0,0,38.52,0,38.52,0
2004-06-26,Peripheral 2,428,0,166,38.52,0,23.58,14.94
2004-07-04,Peripheral 2,428,0,0,38.52,0,38.52,0
2004-07-20,Peripheral 2,428,0,0,38.52,0,38.52,0
2004-08-05,Peripheral 2,428,0,0,38.52,0,38.52,0
2004-08-13,Peripheral 2,428,0,90,38.52,0,30.42,8.1
2004-08-21,Peripheral 2,428,0,0,38.52,0,38.52,0
2004-08-29,Peripheral 2,428,0,38,38.52,0,35.1,3.42
2004-09-30,Peripheral 2,428,0,169,38.52,0,23.31,15.21
2004-10-08,Peripheral 2,428,0,0,38.52,0,38.52,0
2004-10-16,Peripheral 2,428,0,164,38.52,0,23.76,14.76
2004-10-24,Peripheral 2,428,0,0,38.52,0,38.52,0
2004-11-17,Peripheral 2,428,294,59,38.52,26.46,6.75,5.31
2004-11-25,Peripheral 2,428,283,0,38.52,25.47,13.05,0
2004-12-03,Peripheral 2,428,0,59,38.52,0,33.21,5.31
2004-12-11,Peripheral 2,428,0,0,38.52,0,38.52,0
2004-12-19,Peripheral 2,428,0,119,38.52,0,27.81,10.71
2005-01-04,Peripheral 2,428,0,44,38.52,0,34.56,3.96
2005-01-12,Peripheral 2,428,0,0,38.52,0,38.52,0
2005-01-28,Peripheral 2,428,0,0,38.52,0,38.52,0
2005-02-05,Peripheral 2,428,0,126,38.52,0,27.18,11.34
2005-02-13,Peripheral 2,428,0,0,38.52,0,38.52,0
2005-02-21,Peripheral 2,428,0,168,38.52,0,23.4,15.12
2005-03-17,Peripheral 2,428,0,0,38.52,0,38.52,0
2005-03-25,Peripheral 2,428,0,10,38.52,0,37.62,0.9
2005-04-02,Peripheral 2,428,0,0,38.52,0,38.52,0
2005-04-10,Peripheral 2,428,0,157,38.52,0,24.39,14.13
2005-04-18,Peripheral 2,428,0,0,38.52,0,38.52,0
2005-04-26,Peripheral 2,428,0,182,38.52,0,22.14,16.38
2005-05-28,Peripheral 2,428,0,177,38.52,0,22.59,15.93
2005-06-05,Peripheral 2,428,0,0,38.52,0,38.52,0
2005-06-21,Peripheral 2,428,0,0,38.52,0,38.52,0
2005-07-15,Peripheral 2,428,0,175,38.52,0,22.77,15.75
2005-07-23,Peripheral 2,428,0,0,38.52,0,38.52,0
2005-07-31,Peripheral 2,428,0,166,38.52,0,23.58,14.94
2005-08-08,Peripheral 2,428,0,0,38.52,0,38.52,0
2005-09-01,Peripheral 2,428,0,107,38.52,0,28.89,9.63
2005-09-09,Peripheral 2,428,0,0,38.52,0,38.52,0
2005-09-17,Peripheral 2,428,0,135,38.52,0,26.37,12.15
2005-09-25,Peripheral 2,428,0,0,38.52,0,38.52,0
2005-10-11,Peripheral 2,428,0,0,38.52,0,38.52,0
2005-10-19,Peripheral 2,428,0,84,38.52,0,30.96,7.56
2005-11-04,Peripheral 2,428,0,151,38.52,0,24.93,13.59
2005-11-12,Peripheral 2,428,0,0,38.52,0,38.52,0
2005-12-06,Peripheral 2,428,0,161,38.52,0,24.03,14.49
2006-01-07,Peripheral 2,428,0,84,38.52,0,30.96,7.56
2006-02-16,Peripheral 2,428,418,0,38.52,37.62,0.9,0
2006-03-20,Peripheral 2,428,424,0,38.52,38.16,0.36,0
2006-03-28,Peripheral 2,428,258,167,38.52,23.22,0.27,15.03
2006-04-05,Peripheral 2,428,425,0,38.52,38.25,0.27,0
2006-04-13,Peripheral 2,428,257,171,38.52,23.13,0,15.39
2006-04-21,Peripheral 2,428,425,0,38.52,38.25,0.27,0
2006-04-29,Peripheral 2,428,332,94,38.52,29.88,0.18,8.46
2006-05-07,Peripheral 2,428,426,0,38.52,38.34,0.18,0
2006-05-15,Peripheral 2,428,255,170,38.52,22.95,0.27,15.3
2006-05-23,Peripheral 2,428,423,0,38.52,38.07,0.45,0
2006-06-08,Peripheral 2,428,423,0,38.52,38.07,0.45,0
2006-06-16,Peripheral 2,428,364,58,38.52,32.76,0.54,5.22
2006-07-02,Peripheral 2,428,359,59,38.52,32.31,0.9,5.31
2006-07-10,Peripheral 2,428,411,0,38.52,36.99,1.53,0
2006-07-18,Peripheral 2,428,247,169,38.52,22.23,1.08,15.21
2006-08-03,Peripheral 2,428,267,148,38.52,24.03,1.17,13.32
2006-08-11,Peripheral 2,428,395,0,38.52,35.55,2.97,0
2006-08-19,Peripheral 2,428,276,127,38.52,24.84,2.25,11.43
2006-08-27,Peripheral 2,428,383,0,38.52,34.47,4.05,0
2006-09-20,Peripheral 2,428,222,148,38.52,19.98,5.22,13.32
2006-09-28,Peripheral 2,428,315,0,38.52,28.35,10.17,0
2006-10-06,Peripheral 2,428,116,169,38.52,10.44,12.87,15.21
2006-10-14,Peripheral 2,428,0,0,38.52,0,38.52,0
2006-10-30,Peripheral 2,428,80,0,38.52,7.2,31.32,0
2006-11-07,Peripheral 2,428,0,98,38.52,0,29.7,8.82
2006-11-23,Peripheral 2,428,0,67,38.52,0,32.49,6.03
2006-12-01,Peripheral 2,428,0,0,38.52,0,38.52,0
2006-12-25,Peripheral 2,428,11,6,38.52,0.99,36.99,0.54
2007-01-02,Peripheral 2,428,0,0,38.52,0,38.52,0
2007-01-10,Peripheral 2,428,275,109,38.52,24.75,3.96,9.81
2007-01-18,Peripheral 2,428,299,0,38.52,26.91,11.61,0
2007-02-03,Peripheral 2,428,0,0,38.52,0,38.52,0
2007-02-19,Peripheral 2,428,0,0,38.52,0,38.52,0
2007-03-07,Peripheral 2,428,0,0,38.52,0,38.52,0
2007-03-15,Peripheral 2,428,349,14,38.52,31.41,5.85,1.26
2007-03-23,Peripheral 2,428,331,0,38.52,29.79,8.73,0
2007-04-08,Peripheral 2,428,334,0,38.52,30.06,8.46,0
2007-04-16,Peripheral 2,428,301,22,38.52,27.09,9.45,1.98
2007-05-02,Peripheral 2,428,214,138,38.52,19.26,6.84,12.42
2007-05-10,Peripheral 2,428,230,0,38.52,20.7,17.82,0
2007-05-18,Peripheral 2,428,214,12,38.52,19.26,18.18,1.08
2007-06-03,Peripheral 2,428,7,113,38.52,0.63,27.72,10.17
2007-06-11,Peripheral 2,428,0,0,38.52,0,38.52,0
2007-07-05,Peripheral 2,428,0,167,38.52,0,23.49,15.03
2007-07-29,Peripheral 2,428,0,0,38.52,0,38.52,0
2007-08-06,Peripheral 2,428,0,101,38.52,0,29.43,9.09
2007-08-14,Peripheral 2,428,0,0,38.52,0,38.52,0
2007-08-22,Peripheral 2,428,0,55,38.52,0,33.57,4.95
2007-08-30,Peripheral 2,428,0,0,38.52,0,38.52,0
2007-09-07,Peripheral 2,428,0,107,38.52,0,28.89,9.63
2007-09-15,Peripheral 2,428,0,0,38.52,0,38.52,0
2007-09-23,Peripheral 2,428,0,30,38.52,0,35.82,2.7
2007-10-01,Peripheral 2,428,0,0,38.52,0,38.52,0
2007-10-09,Peripheral 2,428,0,153,38.52,0,24.75,13.77
2007-10-25,Peripheral 2,428,0,62,38.52,0,32.94,5.58
2007-11-10,Peripheral 2,428,0,124,38.52,0,27.36,11.16
2007-12-28,Peripheral 2,428,0,66,38.52,0,32.58,5.94
2008-01-13,Peripheral 2,428,0,136,38.52,0,26.28,12.24
2008-01-21,Peripheral 2,428,0,0,38.52,0,38.52,0
2008-01-29,Peripheral 2,428,0,119,38.52,0,27.81,10.71
2008-02-14,Peripheral 2,428,9,134,38.52,0.81,25.65,12.06
2008-03-01,Peripheral 2,428,0,88,38.52,0,30.6,7.92
2008-03-09,Peripheral 2,428,0,0,38.52,0,38.52,0
2008-03-25,Peripheral 2,428,0,0,38.52,0,38.52,0
2008-04-10,Peripheral 2,428,0,0,38.52,0,38.52,0
2008-04-18,Peripheral 2,428,0,16,38.52,0,37.08,1.44
2008-05-20,Peripheral 2,428,0,4,38.52,0,38.16,0.36
2008-06-05,Peripheral 2,428,0,122,38.52,0,27.54,10.98
2008-06-21,Peripheral 2,428,0,73,38.52,0,31.95,6.57
2008-07-07,Peripheral 2,428,0,25,38.52,0,36.27,2.25
2008-07-23,Peripheral 2,428,0,29,38.52,0,35.91,2.61
2008-08-08,Peripheral 2,428,0,67,38.52,0,32.49,6.03
2008-08-24,Peripheral 2,428,0,83,38.52,0,31.05,7.47
2008-09-01,Peripheral 2,428,0,0,38.52,0,38.52,0
2008-09-09,Peripheral 2,428,0,162,38.52,0,23.94,14.58
2008-09-17,Peripheral 2,428,0,0,38.52,0,38.52,0
2008-09-25,Peripheral 2,428,0,144,38.52,0,25.56,12.96
2008-10-03,Peripheral 2,428,0,0,38.52,0,38.52,0
2008-10-27,Peripheral 2,428,0,48,38.52,0,34.2,4.32
2008-11-04,Peripheral 2,428,0,0,38.52,0,38.52,0
2008-11-12,Peripheral 2,428,0,107,38.52,0,28.89,9.63
2008-11-20,Peripheral 2,428,0,0,38.52,0,38.52,0
2008-11-28,Peripheral 2,428,254,49,38.52,22.86,11.25,4.41
2008-12-14,Peripheral 2,428,0,144,38.52,0,25.56,12.96
2008-12-30,Peripheral 2,428,0,33,38.52,0,35.55,2.97
2009-01-07,Peripheral 2,428,0,0,38.52,0,38.52,0
2009-01-23,Peripheral 2,428,0,0,38.52,0,38.52,0
2009-02-24,Peripheral 2,428,0,0,38.52,0,38.52,0
2009-03-04,Peripheral 2,428,217,162,38.52,19.53,4.41,14.58
2009-03-12,Peripheral 2,428,337,0,38.52,30.33,8.19,0
2009-03-20,Peripheral 2,428,275,25,38.52,24.75,11.52,2.25
2009-03-28,Peripheral 2,428,169,0,38.52,15.21,23.31,0
2009-04-29,Peripheral 2,428,0,0,38.52,0,38.52,0
2009-05-23,Peripheral 2,428,0,79,38.52,0,31.41,7.11
2009-06-08,Peripheral 2,428,0,156,38.52,0,24.48,14.04
2009-08-03,Peripheral 2,428,0,0,38.52,0,38.52,0
2009-08-11,Peripheral 2,428,0,130,38.52,0,26.82,11.7
2009-08-19,Peripheral 2,428,0,0,38.52,0,38.52,0
2009-09-04,Peripheral 2,428,0,0,38.52,0,38.52,0
2009-09-12,Peripheral 2,428,0,148,38.52,0,25.2,13.32
2009-09-20,Peripheral 2,428,0,0,38.52,0,38.52,0
2009-09-28,Peripheral 2,428,0,58,38.52,0,33.3,5.22
2009-10-06,Peripheral 2,428,0,0,38.52,0,38.52,0
2009-10-14,Peripheral 2,428,0,151,38.52,0,24.93,13.59
2009-10-22,Peripheral 2,428,0,0,38.52,0,38.52,0
2009-11-23,Peripheral 2,428,0,0,38.52,0,38.52,0
2009-12-01,Peripheral 2,428,0,153,38.52,0,24.75,13.77
2009-12-09,Peripheral 2,428,0,0,38.52,0,38.52,0
2010-01-18,Peripheral 2,428,0,78,38.52,0,31.5,7.02
2010-01-26,Peripheral 2,428,0,0,38.52,0,38.52,0
2010-02-19,Peripheral 2,428,0,9,38.52,0,37.71,0.81
2010-03-07,Peripheral 2,428,0,144,38.52,0,25.56,12.96
2010-03-31,Peripheral 2,428,0,0,38.52,0,38.52,0
2010-04-08,Peripheral 2,428,0,143,38.52,0,25.65,12.87
2010-04-16,Peripheral 2,428,333,0,38.52,29.97,8.55,0
2010-05-02,Peripheral 2,428,8,0,38.52,0.72,37.8,0
2010-05-10,Peripheral 2,428,0,75,38.52,0,31.77,6.75
2010-05-26,Peripheral 2,428,0,144,38.52,0,25.56,12.96
2010-06-11,Peripheral 2,428,0,103,38.52,0,29.25,9.27
2010-06-27,Peripheral 2,428,0,82,38.52,0,31.14,7.38
2010-07-13,Peripheral 2,428,0,9,38.52,0,37.71,0.81
2010-08-14,Peripheral 2,428,0,47,38.52,0,34.29,4.23
2010-08-30,Peripheral 2,428,0,32,38.52,0,35.64,2.88
2010-09-07,Peripheral 2,428,0,0,38.52,0,38.52,0
2010-09-23,Peripheral 2,428,0,0,38.52,0,38.52,0
2010-10-09,Peripheral 2,428,0,0,38.52,0,38.52,0
2010-10-17,Peripheral 2,428,0,11,38.52,0,37.53,0.99
2010-10-25,Peripheral 2,428,0,0,38.52,0,38.52,0
2010-11-02,Peripheral 2,428,0,169,38.52,0,23.31,15.21
2010-11-10,Peripheral 2,428,0,0,38.52,0,38.52,0
2010-11-18,Peripheral 2,428,0,148,38.52,0,25.2,13.32
2010-12-12,Peripheral 2,428,0,0,38.52,0,38.52,0
2010-12-28,Peripheral 2,428,0,0,38.52,0,38.52,0
2011-01-13,Peripheral 2,428,0,0,38.52,0,38.52,0
2011-01-29,Peripheral 2,428,0,0,38.52,0,38.52,0
2011-02-06,Peripheral 2,428,0,11,38.52,0,37.53,0.99
2011-02-14,Peripheral 2,428,0,0,38.52,0,38.52,0
2011-03-10,Peripheral 2,428,388,40,38.52,34.92,0,3.6
2011-03-18,Peripheral 2,428,426,0,38.52,38.34,0.18,0
2011-03-26,Peripheral 2,428,308,120,38.52,27.72,0,10.8
2011-04-03,Peripheral 2,428,426,0,38.52,38.34,0.18,0
2011-04-11,Peripheral 2,428,341,87,38.52,30.69,0,7.83
2011-04-19,Peripheral 2,428,425,0,38.52,38.25,0.27,0
2011-05-29,Peripheral 2,428,267,160,38.52,24.03,0.09,14.4
2011-06-14,Peripheral 2,428,289,137,38.52,26.01,0.18,12.33
2011-07-16,Peripheral 2,428,419,8,38.52,37.71,0.09,0.72
2011-08-01,Peripheral 2,428,395,32,38.52,35.55,0.09,2.88
2011-08-17,Peripheral 2,428,283,145,38.52,25.47,0,13.05
2011-08-25,Peripheral 2,428,426,0,38.52,38.34,0.18,0
2011-09-02,Peripheral 2,428,417,7,38.52,37.53,0.36,0.63
2011-09-18,Peripheral 2,428,394,28,38.52,35.46,0.54,2.52
2011-09-26,Peripheral 2,428,415,0,38.52,37.35,1.17,0
2011-11-05,Peripheral 2,428,366,52,38.52,32.94,0.9,4.68
2011-11-13,Peripheral 2,428,398,0,38.52,35.82,2.7,0
